mapping(ms), replan(ms), sfc(ms), mpc(ms), df(ms), 
0, 0.001449, 1.24719, 1.74104, 0.001161, 
0.094394, 0.001337, 1.21964, 1.89129, 0.000689, 
0, 0.001847, 1.33753, 1.86458, 0.000889, 
0, 0.002364, 2.10155, 3.47914, 0.001223, 
0, 0.002095, 1.31789, 2.13394, 0.001619, 
0.04504, 0.00134, 1.12792, 1.61921, 0.001537, 
0, 0.001879, 1.39177, 1.83079, 0.001308, 
0, 0.001468, 1.22886, 1.9054, 0.000895, 
0, 0.001369, 1.24422, 1.84751, 0.00073, 
0, 0.001765, 1.30616, 1.77641, 0.00111, 
0.026497, 0.001354, 1.24111, 1.92709, 0.000624, 
0, 0.001816, 2.06785, 3.41851, 0.001549, 
0, 0.002072, 1.97181, 1.82916, 0.000881, 
0, 0.00207, 1.28329, 1.91243, 0.000794, 
0, 0.002843, 2.12399, 2.01433, 0.001118, 
0.074411, 0.001295, 1.3087, 1.91905, 0.000687, 
0, 0.001492, 1.37406, 1.96665, 0.000768, 
0, 0.001093, 1.20949, 1.88887, 0.000582, 
0, 0.00244, 2.11268, 3.15785, 0.001134, 
0, 0.002235, 1.18968, 1.81145, 0.000811, 
0.049657, 0.001282, 1.18965, 2.39336, 0.0008, 
0, 0.003452, 2.07446, 3.34372, 0.001432, 
0, 0.001925, 2.01194, 2.84227, 0.000772, 
0, 0.0012, 1.19089, 1.87561, 0.000696, 
0, 0.002586, 2.21975, 2.87938, 0.000788, 
0.01436, 0.001245, 1.17142, 1.74315, 0.000627, 
0, 0.000899, 1.24827, 1.84122, 0.000698, 
0, 0.001501, 1.25434, 1.81343, 0.00067, 
0, 0.001385, 1.29719, 1.89139, 0.00072, 
0, 0.002844, 1.95003, 2.93861, 0.001334, 
0.115597, 0.002146, 1.74103, 1.83996, 0.001403, 
0, 0.003707, 2.09204, 2.7107, 0.000639, 
0, 0.001685, 1.22342, 1.78992, 0.000651, 
0, 0.001322, 1.18558, 1.75381, 0.000727, 
0, 0.002875, 2.07513, 2.92604, 0.001045, 
0.112883, 0.001622, 2.05487, 2.80098, 0.000661, 
0, 0.001922, 2.0489, 2.94172, 0.000678, 
0, 0.001029, 1.15387, 1.88361, 0.000808, 
0, 0.001572, 1.28516, 2.01536, 0.001488, 
0, 0.001579, 1.24273, 1.96188, 0.000771, 
0.012839, 0.001157, 1.23032, 1.81234, 0.00112, 
0, 0.001452, 1.20119, 2.19746, 0.000672, 
0, 0.001199, 1.2517, 2.00638, 0.000621, 
0, 0.001504, 1.21145, 1.89933, 0.000682, 
0, 0.002237, 1.32553, 1.81165, 0.000832, 
0.054173, 0.001271, 1.1991, 1.9882, 0.000574, 
0, 0.001366, 1.24912, 1.86765, 0.000836, 
0, 0.001738, 1.21299, 1.70987, 0.000761, 
0, 0.001476, 1.27343, 1.9876, 0.000841, 
0.107529, 0.00132, 1.17175, 1.73655, 0.001517, 
0, 0.002065, 1.25064, 2.07024, 0.00088, 
0, 0.001303, 1.17566, 1.76355, 0.000588, 
0, 0.002144, 1.23821, 1.82971, 0.000565, 
0, 0.002722, 1.18872, 1.86871, 0.000688, 
0.029344, 0.002216, 1.95536, 2.11074, 0.001834, 
0, 0.001555, 1.21547, 2.00492, 0.001394, 
0, 0.002928, 1.33972, 1.68272, 0.001107, 
0, 0.001505, 1.24116, 1.94262, 0.000733, 
0, 0.001555, 1.26956, 1.93271, 0.00086, 
0, 0.002172, 1.90932, 2.76049, 0.001282, 
0.041003, 0.001632, 1.86537, 3.15187, 0.00128, 
0, 0.001654, 1.19609, 1.89478, 0.001169, 
0, 0.0019, 1.25015, 1.76898, 0.001088, 
0, 0.001492, 1.25392, 2.04243, 0.001198, 
0, 0.002171, 1.28436, 1.86774, 0.000802, 
0.094159, 0.001215, 1.23225, 1.78614, 0.000812, 
0, 0.001371, 1.25895, 1.87694, 0.000864, 
0, 0.001197, 1.21801, 2.15088, 0.000715, 
0, 0.002276, 2.10544, 3.25307, 0.001854, 
0, 0.002356, 2.03606, 2.71762, 0.000908, 
0.077321, 0.001735, 2.06117, 2.89766, 0.000877, 
0, 0.002705, 1.21584, 1.62705, 0.00111, 
0, 0.001551, 1.32852, 2.00223, 0.000906, 
0, 0.001374, 1.2956, 1.96118, 0.00061, 
0, 0.001606, 1.2931, 1.91791, 0.000836, 
0.024563, 0.002559, 2.05646, 3.19988, 0.001349, 
0, 0.0022, 1.97291, 2.94471, 0.00077, 
0, 0.001317, 1.23331, 1.9909, 0.001181, 
0, 0.001296, 1.21837, 1.79482, 0.000597, 
0, 0.00182, 1.33031, 2.05998, 0.000668, 
0.107038, 0.001307, 1.9427, 3.21363, 0.001541, 
0, 0.001736, 1.38325, 2.1726, 0.000658, 
0, 0.001443, 1.22144, 1.81418, 0.000709, 
0, 0.001349, 1.82511, 3.05882, 0.001194, 
0, 0.001671, 1.89508, 3.02874, 0.001165, 
0.077736, 0.001019, 1.22827, 1.97929, 0.000696, 
0, 0.001401, 1.23454, 1.81291, 0.000856, 
0, 0.00154, 2.09739, 2.36645, 0.000821, 
0, 0.001698, 1.24746, 1.91126, 0.000688, 
0, 0.002786, 2.10617, 2.23555, 0.001146, 
0.044051, 0.001824, 1.26163, 1.93083, 0.000997, 
0, 0.001073, 1.23625, 1.83004, 0.000755, 
0, 0.001637, 1.30927, 1.89044, 0.001371, 
0, 0.001968, 1.22393, 1.94372, 0.00074, 
0, 0.001772, 1.24457, 1.9626, 0.000999, 
0.077418, 0.002833, 2.06447, 2.73257, 0.001176, 
0, 0.001309, 1.24179, 1.82287, 0.000869, 
0, 0.001141, 1.23665, 1.88421, 0.000952, 
0, 0.00133, 1.32939, 1.91347, 0.000915, 
0.124113, 0.001877, 2.11425, 3.27416, 0.001369, 
0, 0.003673, 1.25031, 1.84512, 0.000717, 
0, 0.0014, 1.222, 1.81733, 0.000759, 
0, 0.001689, 1.74862, 1.90718, 0.000666, 
0, 0.001178, 1.62077, 3.44701, 0.001162, 
0, 0.001763, 1.36393, 2.14128, 0.003152, 
0.025185, 0.001464, 1.42441, 2.24498, 0.001273, 
0, 0.001623, 1.31516, 1.93237, 0.00079, 
0, 0.001857, 1.38497, 2.09017, 0.000781, 
0, 0.001495, 1.22594, 1.8497, 0.000577, 
0, 0.002868, 1.28048, 2.02769, 0.000946, 
0.02604, 0.001635, 1.23717, 1.69982, 0.000699, 
0, 0.001442, 1.23737, 1.83721, 0.000742, 
0, 0.00094, 1.23933, 1.88052, 0.000736, 
0, 0.001564, 1.23256, 1.96131, 0.00115, 
0, 0.00166, 1.32883, 1.99467, 0.000955, 
0.10824, 0.001839, 2.04096, 2.04341, 0.000969, 
0, 0.002491, 2.08425, 3.32237, 0.001461, 
0, 0.001408, 1.22061, 1.97974, 0.000725, 
0, 0.001876, 2.06341, 2.9032, 0.000801, 
0, 0.002224, 1.31026, 2.02769, 0.001504, 
0.056752, 0.001627, 1.31247, 1.88318, 0.000717, 
0, 0.002016, 1.29383, 1.72666, 0.000753, 
0, 0.001203, 1.27252, 1.90283, 0.001044, 
0, 0.001184, 1.35216, 2.06859, 0.000965, 
0, 0.001995, 1.29523, 2.03874, 0.001212, 
0.011935, 0.001986, 1.96306, 3.18476, 0.000831, 
0, 0.00157, 2.11455, 3.18664, 0.001237, 
0, 0.002393, 1.8875, 2.06546, 0.000977, 
0, 0.001247, 1.33939, 2.00702, 0.001192, 
0, 0.001584, 1.20265, 2.34125, 0.000664, 
0.079835, 0.001013, 1.29363, 1.82848, 0.000883, 
0, 0.002985, 2.0051, 3.43991, 0.001434, 
0, 0.001533, 1.97055, 1.87375, 0.000805, 
0, 0.001442, 1.13985, 1.75997, 0.00098, 
0, 0.003856, 2.12943, 3.33202, 0.001493, 
0.130239, 0.001921, 2.06221, 3.37741, 0.001066, 
0, 0.002573, 1.56221, 1.79353, 0.000823, 
0, 0.00189, 1.1783, 1.91277, 0.00084, 
0, 0.001867, 1.33055, 2.08935, 0.00097, 
0, 0.002328, 1.23048, 2.17619, 0.000697, 
0.011866, 0.00131, 1.37607, 1.93845, 0.000754, 
0, 0.001348, 1.3298, 1.92154, 0.000645, 
0, 0.001928, 1.6502, 1.68819, 0.00082, 
0, 0.00131, 1.23667, 1.84514, 0.000677, 
0, 0.002613, 1.38669, 1.91631, 0.000845, 
0, 0.001825, 1.1935, 1.83302, 0.000921, 
0.071072, 0.002217, 1.50407, 1.8445, 0.000952, 
0, 0.001713, 1.18385, 1.78988, 0.000759, 
0, 0.002784, 2.1104, 2.54596, 0.00074, 
0.067011, 0.001705, 1.27481, 1.85593, 0.001319, 
0, 0.003454, 2.10617, 1.88423, 0.00076, 
0, 0.001238, 1.22638, 1.81184, 0.000707, 
0, 0.001095, 1.2488, 1.72444, 0.0014, 
0, 0.00143, 1.21296, 1.87108, 0.000769, 
0, 0.001908, 2.05278, 1.82221, 0.001423, 
0.03597, 0.002259, 1.3817, 1.89727, 0.001298, 
0, 0.002905, 2.10582, 3.23661, 0.001136, 
0, 0.003319, 2.15773, 3.48504, 0.001413, 
0, 0.001983, 1.87317, 3.12655, 0.001214, 
0, 0.002259, 1.85972, 2.99041, 0.001709, 
0.036963, 0.001841, 1.85453, 2.75625, 0.001462, 
0, 0.002287, 2.03934, 2.38435, 0.000588, 
0, 0.001221, 1.23795, 1.82766, 0.000631, 
0, 0.0015, 1.21632, 2.04341, 0.000722, 
0, 0.002428, 1.82433, 2.92746, 0.000922, 
0.097919, 0.001676, 2.01121, 2.87237, 0.000636, 
0, 0.001082, 1.19119, 1.85369, 0.000663, 
0, 0.001734, 1.23791, 1.92251, 0.000908, 
0, 0.001302, 1.21586, 1.78087, 0.000722, 
0, 0.001885, 1.21596, 1.808, 0.000994, 
0.068145, 0.003297, 1.33817, 2.17724, 0.000603, 
0, 0.001611, 1.17793, 1.80346, 0.000617, 
0, 0.001259, 1.20718, 1.6772, 0.00057, 
0, 0.001953, 1.23077, 1.83962, 0.000872, 
0, 0.001754, 1.26493, 1.75141, 0.000911, 
0.02491, 0.002237, 1.30237, 2.0038, 0.000979, 
0, 0.001389, 1.31646, 1.94864, 0.000748, 
0, 0.001039, 1.27106, 1.81954, 0.001383, 
0, 0.002118, 1.29729, 1.98867, 0.000885, 
0, 0.001832, 1.22735, 1.79893, 0.000645, 
0.074223, 0.001028, 1.29116, 1.86919, 0.000723, 
0, 0.00197, 1.23972, 1.89164, 0.001047, 
0, 0.001408, 1.22115, 1.90211, 0.000893, 
0, 0.002034, 1.20807, 1.92146, 0.001134, 
0, 0.002345, 1.96116, 2.8948, 0.001155, 
0.102554, 0.002122, 2.08161, 2.98907, 0.000892, 
0, 0.002344, 1.50797, 1.79179, 0.000653, 
0, 0.001666, 1.29733, 1.95844, 0.00067, 
0, 0.001598, 1.37143, 1.88663, 0.001237, 
0.021731, 0.00316, 2.04226, 2.2708, 0.001026, 
0, 0.001566, 1.25706, 1.90525, 0.00087, 
0, 0.001436, 1.21228, 1.81457, 0.000723, 
0, 0.001881, 2.06655, 2.97809, 0.001046, 
0, 0.002502, 1.99363, 3.33368, 0.001183, 
0, 0.002009, 1.34128, 1.94643, 0.001188, 
0.072984, 0.002012, 1.21274, 1.80295, 0.000616, 
0, 0.001266, 1.23264, 1.74083, 0.000653, 
0, 0.001019, 1.20924, 1.84715, 0.000715, 
0, 0.001121, 1.2341, 1.93997, 0.000786, 
0, 0.002022, 1.17517, 1.66699, 0.00106, 
0.104969, 0.001458, 1.31884, 1.85269, 0.000803, 
0, 0.002133, 1.5972, 2.07085, 0.000905, 
0, 0.001789, 1.13662, 1.56543, 0.0009, 
0, 0.002597, 2.12335, 3.35105, 0.001163, 
0, 0.002332, 1.34336, 1.94573, 0.001493, 
0.025598, 0.001991, 1.24628, 1.88509, 0.001005, 
0, 0.002526, 1.32054, 1.95059, 0.000681, 
0, 0.00185, 1.15701, 1.92755, 0.001146, 
0, 0.001887, 1.14646, 1.85899, 0.000785, 
0, 0.001914, 1.51803, 1.97277, 0.000751, 
0, 0.00161, 1.0791, 1.55072, 0.00094, 
0.038219, 0.002208, 1.62053, 1.88931, 0.000762, 
0, 0.001485, 1.15034, 1.86443, 0.000916, 
0, 0.001665, 1.12312, 1.90676, 0.000733, 
0, 0.002135, 1.19478, 1.7864, 0.001225, 
0.139469, 0.001183, 1.15114, 1.96152, 0.001143, 
0, 0.001747, 1.1816, 1.93, 0.001017, 
0, 0.001647, 1.1327, 1.77827, 0.000761, 
0, 0.001589, 1.14296, 1.76352, 0.000926, 
0, 0.002674, 1.27681, 2.08207, 0.000774, 
0.083127, 0.00184, 1.97942, 3.29623, 0.001216, 
0, 0.001986, 1.16711, 1.82637, 0.000971, 
0, 0.001305, 1.28692, 1.73425, 0.000733, 
0, 0.001532, 1.14481, 1.74888, 0.000796, 
0, 0.001937, 1.1494, 1.74801, 0.00066, 
0.022317, 0.001577, 1.42127, 1.82209, 0.000841, 
0, 0.002016, 1.15773, 1.94283, 0.000955, 
0, 0.001037, 1.07966, 1.85934, 0.000578, 
0, 0.001025, 1.139, 2.29142, 0.000541, 
0, 0.001988, 1.18124, 2.02067, 0.001091, 
0, 0.002467, 1.45673, 1.83015, 0.00074, 
0.151695, 0.000897, 1.18389, 1.98502, 0.000774, 
0, 0.002087, 1.13991, 1.88282, 0.000679, 
0, 0.001389, 1.11192, 1.9781, 0.000633, 
0, 0.002294, 1.83049, 2.90734, 0.001096, 
0.207863, 0.001985, 1.89849, 3.21805, 0.001715, 
0, 0.001427, 1.18119, 1.78564, 0.00092, 
0, 0.00216, 1.20657, 2.01969, 0.000692, 
0, 0.002908, 1.27677, 1.6887, 0.00088, 
0.021935, 0.002196, 1.77988, 1.73035, 0.000886, 
0, 0.00268, 1.96911, 2.01062, 0.000982, 
0, 0.001235, 1.13964, 1.83132, 0.000614, 
0, 0.001214, 1.10373, 1.81882, 0.000697, 
0, 0.00267, 1.97418, 2.22467, 0.000883, 
0, 0.001936, 1.16521, 2.01098, 0.000979, 
0.086449, 0.000944, 1.09767, 2.12209, 0.001244, 
0, 0.00155, 1.14908, 1.93271, 0.000826, 
0, 0.001927, 1.21744, 1.8924, 0.000777, 
0, 0.001752, 1.20321, 1.89338, 0.001028, 
0, 0.001755, 1.21834, 1.97009, 0.00096, 
0.257379, 0.001849, 1.31301, 1.87863, 0.000751, 
0, 0.00146, 1.21244, 1.88803, 0.00064, 
0, 0.00162, 1.16465, 1.89632, 0.000724, 
0, 0.001444, 1.14739, 1.74817, 0.000846, 
0, 0.001964, 1.17399, 1.71225, 0.001317, 
0.035602, 0.001776, 1.237, 1.80846, 0.001862, 
0, 0.002714, 1.23212, 1.72826, 0.001225, 
0, 0.001812, 1.15579, 1.85483, 0.000655, 
0, 0.001243, 1.23447, 1.65996, 0.000776, 
0, 0.001491, 1.10916, 1.4818, 0.000854, 
0.03027, 0.001636, 1.21508, 1.783, 0.000806, 
0, 0.001622, 1.1721, 1.706, 0.001173, 
0, 0.002347, 1.1466, 1.49963, 0.00101, 
0, 0.002166, 1.23703, 2.0856, 0.000776, 
0, 0.001778, 1.118, 1.62004, 0.000574, 
0.146542, 0.001578, 1.78365, 3.03008, 0.000878, 
0, 0.001209, 1.77929, 2.38591, 0.000622, 
0, 0.000909, 1.11993, 1.71777, 0.00055, 
0, 0.002782, 2.02007, 2.11639, 0.001117, 
0, 0.003795, 2.00188, 3.12291, 0.001208, 
0.08363, 0.001901, 2.06586, 3.23931, 0.001404, 
0, 0.002228, 1.89791, 3.05522, 0.0007, 
0, 0.002033, 1.23792, 2.18476, 0.00162, 
0, 0.001301, 1.1268, 1.91292, 0.001046, 
0, 0.001764, 1.1561, 1.88878, 0.000698, 
0.015187, 0.001403, 1.15832, 2.07234, 0.000823, 
0, 0.001268, 1.14924, 1.84376, 0.000897, 
0, 0.001446, 1.13145, 1.68725, 0.00084, 
0, 0.001813, 1.18659, 1.65803, 0.000776, 
0, 0.001906, 1.07339, 1.38336, 0.001057, 
0.105845, 0.001312, 1.1681, 1.66034, 0.001059, 
0, 0.001758, 1.20355, 1.86835, 0.000938, 
0, 0.001434, 1.12082, 1.66968, 0.001084, 
0, 0.001502, 1.12369, 1.71835, 0.00066, 
0, 0.0026, 1.23323, 1.96204, 0.000774, 
0.081206, 0.001288, 1.12424, 1.76793, 0.000855, 
0, 0.001727, 1.08248, 1.53531, 0.00078, 
0, 0.001412, 1.17577, 1.71307, 0.00085, 
0, 0.001542, 1.18385, 1.92981, 0.000605, 
0.022428, 0.002724, 1.977, 2.35726, 0.000888, 
0, 0.00138, 1.1374, 1.69379, 0.000597, 
0, 0.001622, 1.18913, 1.94149, 0.00075, 
0, 0.00115, 1.08239, 1.52838, 0.000576, 
0, 0.001294, 1.13319, 1.9109, 0.001332, 
0, 0.002124, 1.24847, 2.09216, 0.001286, 
0.066878, 0.001767, 1.38909, 2.22028, 0.000875, 
0, 0.001544, 1.14218, 1.71853, 0.000594, 
0, 0.001072, 1.11629, 1.89694, 0.000713, 
0, 0.001187, 1.18243, 2.36825, 0.000664, 
0, 0.002025, 1.21072, 1.82325, 0.0007, 
0.148428, 0.001324, 1.1238, 1.88208, 0.001264, 
0, 0.001208, 1.11597, 1.91619, 0.000751, 
0, 0.001528, 1.15387, 1.80139, 0.000937, 
0, 0.001045, 1.1143, 1.95421, 0.000631, 
0, 0.002014, 1.19069, 1.95343, 0.001717, 
0.05175, 0.002948, 1.99847, 3.25803, 0.001233, 
0, 0.003346, 2.00604, 3.10749, 0.000966, 
0, 0.001534, 1.09927, 1.68698, 0.001333, 
0, 0.001201, 1.39992, 1.8458, 0.000733, 
0, 0.001958, 1.12478, 1.60762, 0.00083, 
0.032763, 0.001257, 1.1182, 1.83941, 0.000875, 
0, 0.002295, 1.99632, 2.67247, 0.001242, 
0, 0.001862, 1.16684, 1.61443, 0.000809, 
0, 0.002385, 1.96341, 3.21893, 0.001126, 
0, 0.001724, 1.18946, 2.12765, 0.0008, 
0.121398, 0.002396, 1.89623, 2.5612, 0.000755, 
0, 0.001514, 1.0812, 1.47208, 0.000717, 
0, 0.00132, 1.10802, 1.79167, 0.00079, 
0, 0.001185, 1.17994, 1.85696, 0.000887, 
0, 0.002452, 1.19899, 1.75266, 0.001592, 
0.045101, 0.00164, 1.15872, 1.64342, 0.000938, 
0, 0.001319, 1.10127, 1.69087, 0.000961, 
0, 0.001163, 1.10594, 1.83997, 0.000584, 
0, 0.001429, 1.11675, 1.67435, 0.000845, 
0, 0.001705, 1.1305, 1.69622, 0.000805, 
0.014143, 0.002864, 1.92226, 3.25444, 0.001315, 
0, 0.003153, 1.6993, 2.774, 0.001547, 
0, 0.003443, 1.63662, 1.98492, 0.001056, 
0, 0.002783, 2.02034, 3.14692, 0.001358, 
0, 0.003205, 1.89536, 2.85659, 0.001697, 
0.157795, 0.001889, 1.66624, 1.92179, 0.000888, 
0, 0.001322, 1.14666, 2.40378, 0.000714, 
0, 0.001365, 1.12382, 1.60018, 0.000811, 
0, 0.002138, 1.93738, 3.43463, 0.001302, 
0, 0.002528, 1.13406, 1.73438, 0.000873, 
0.141745, 0.002678, 2.04851, 3.56355, 0.001024, 
0, 0.003007, 1.83091, 2.61311, 0.001031, 
0, 0.001628, 1.16715, 1.92378, 0.000869, 
0, 0.002157, 1.23296, 1.85128, 0.000793, 
0.01343, 0.002405, 1.99853, 3.0705, 0.001907, 
0, 0.002795, 1.94441, 2.30444, 0.0007, 
0, 0.001512, 1.13699, 1.84442, 0.000658, 
0, 0.001392, 1.06928, 1.64322, 0.000611, 
0, 0.002017, 1.11439, 1.68826, 0.001507, 
0, 0.00258, 1.24955, 1.844, 0.000979, 
0, 0.002289, 1.5154, 1.74653, 0.001522, 
0.049231, 0.001043, 1.14102, 1.82822, 0.000751, 
0, 0.001254, 1.15069, 1.86651, 0.000866, 
0, 0.002292, 1.15905, 1.78733, 0.001014, 
0.102886, 0.001154, 1.08333, 1.76795, 0.000922, 
0, 0.002106, 1.21374, 1.79216, 0.001149, 
0, 0.00091, 1.133, 1.57909, 0.000754, 
0, 0.00171, 1.93768, 2.95754, 0.001146, 
0, 0.001428, 1.18505, 1.93643, 0.001225, 
0, 0.002175, 1.24245, 1.87371, 0.001316, 
0.021217, 0.001262, 1.15358, 1.89177, 0.001268, 
0, 0.002963, 1.98359, 3.50101, 0.001179, 
0, 0.003739, 1.94699, 3.28999, 0.001336, 
0, 0.001838, 1.08824, 1.40225, 0.00083, 
0, 0.00325, 1.95458, 3.27223, 0.001241, 
0.026748, 0.002592, 1.95311, 3.2484, 0.00111, 
0, 0.002273, 1.85635, 1.88117, 0.000766, 
0, 0.001716, 1.22071, 1.86609, 0.001241, 
0, 0.001921, 1.17931, 1.97893, 0.001094, 
0, 0.002024, 1.14363, 1.883, 0.001202, 
0.0911, 0.001712, 1.11797, 1.69323, 0.000757, 
0, 0.001442, 1.15516, 1.82311, 0.000991, 
0, 0.001526, 1.11439, 1.62455, 0.000713, 
0, 0.001397, 1.17005, 2.04709, 0.000788, 
0, 0.00178, 1.20861, 1.75268, 0.000802, 
0.069005, 0.002019, 1.94531, 3.10027, 0.000634, 
0, 0.002114, 1.98138, 3.26913, 0.001096, 
0, 0.002085, 1.87533, 3.30088, 0.001147, 
0, 0.002497, 1.9102, 2.94848, 0.000841, 
0, 0.001933, 1.16724, 1.9655, 0.000872, 
0.010386, 0.001383, 1.13162, 1.95668, 0.000875, 
0, 0.001356, 1.13011, 1.87458, 0.000732, 
0, 0.001865, 1.94771, 2.95574, 0.00109, 
0, 0.001349, 1.149, 1.68003, 0.00071, 
0, 0.001926, 1.18134, 1.91479, 0.001605, 
0.124184, 0.001894, 1.94721, 2.94292, 0.000767, 
0, 0.001883, 1.16976, 1.9026, 0.000793, 
0, 0.001329, 1.2268, 2.31903, 0.000958, 
0, 0.001723, 1.12834, 1.72524, 0.001367, 
0, 0.002016, 1.17484, 1.86207, 0.000846, 
0.10403, 0.001985, 1.94057, 3.37711, 0.001118, 
0, 0.001508, 1.15308, 1.75527, 0.000767, 
0, 0.001473, 1.17972, 1.93732, 0.000576, 
0, 0.002634, 1.9699, 3.3737, 0.001481, 
0, 0.002837, 1.91683, 3.1138, 0.001222, 
0.015697, 0.002264, 1.73407, 1.79685, 0.000797, 
0, 0.001599, 1.132, 1.90041, 0.000682, 
0, 0.001226, 1.09608, 1.8731, 0.000649, 
0, 0.00159, 1.1698, 1.91597, 0.000899, 
0, 0.002072, 1.21507, 1.83122, 0.000942, 
0.069645, 0.001376, 1.15474, 2.03921, 0.00126, 
0, 0.003037, 1.3149, 1.80865, 0.000586, 
0, 0.000949, 1.1332, 1.95496, 0.000595, 
0, 0.001366, 1.1505, 1.92443, 0.000742, 
0, 0.003256, 1.98777, 3.35399, 0.001574, 
0.116821, 0.001403, 1.15691, 1.83989, 0.000767, 
0, 0.001486, 1.18108, 1.92736, 0.000619, 
0, 0.001486, 1.1765, 1.89426, 0.001073, 
0, 0.00205, 1.92329, 3.06825, 0.00126, 
0, 0.002082, 1.30499, 1.94424, 0.001786, 
0.042322, 0.003328, 1.97975, 3.23842, 0.001375, 
0, 0.002305, 1.98753, 3.47971, 0.001095, 
0, 0.00263, 1.2069, 1.90419, 0.000859, 
0, 0.00207, 1.80787, 2.52096, 0.000899, 
0, 0.002124, 1.20538, 1.75632, 0.00085, 
0.045129, 0.001869, 1.25523, 1.82628, 0.000809, 
0, 0.001261, 1.12878, 1.7436, 0.00064, 
0, 0.001013, 1.11227, 1.89664, 0.000646, 
0, 0.001525, 1.13307, 1.91114, 0.001088, 
0, 0.002234, 1.11813, 1.73066, 0.001544, 
0.16703, 0.001088, 1.16671, 1.90464, 0.000868, 
0, 0.001213, 1.13612, 1.85394, 0.000733, 
0, 0.001373, 1.06206, 1.60993, 0.000879, 
0, 0.001164, 1.11681, 1.76537, 0.00067, 
0, 0.003013, 2.02735, 3.20702, 0.001626, 
0, 0.002869, 1.91546, 3.25545, 0.001432, 
0.092932, 0.00172, 1.19091, 1.72797, 0.001032, 
0, 0.001659, 1.14369, 1.76981, 0.000521, 
0, 0.001408, 1.187, 1.92794, 0.0006, 
0, 0.002045, 1.16193, 1.79054, 0.000831, 
0.019775, 0.002357, 1.47826, 1.70956, 0.000723, 
0, 0.00216, 1.97832, 2.85882, 0.000952, 
0, 0.001863, 1.13828, 1.73476, 0.001097, 
0, 0.001992, 1.15089, 1.81477, 0.000996, 
0, 0.002342, 1.13349, 1.748, 0.000693, 
0.245662, 0.001079, 1.12175, 1.73091, 0.000607, 
0, 0.001108, 1.11862, 1.7509, 0.000593, 
0, 0.00161, 1.1103, 1.86442, 0.00058, 
0, 0.001596, 1.14471, 1.79049, 0.00066, 
0, 0.002753, 1.97713, 1.99983, 0.000905, 
0.224997, 0.001242, 1.12531, 1.93983, 0.000725, 
0, 0.002273, 1.10366, 1.69712, 0.001107, 
0, 0.001044, 1.12, 2.15962, 0.000691, 
0, 0.001543, 1.10308, 1.87502, 0.000977, 
0, 0.003086, 1.69311, 1.80653, 0.001145, 
0.014484, 0.001919, 1.13423, 1.78028, 0.0007, 
0, 0.002124, 1.46985, 1.84863, 0.000624, 
0, 0.001807, 1.7601, 1.97605, 0.000559, 
0, 0.001257, 1.12617, 1.8571, 0.001267, 
0, 0.0021, 1.24965, 1.78265, 0.000741, 
0.111864, 0.001524, 1.17069, 1.78709, 0.000894, 
0, 0.003893, 1.12204, 1.79299, 0.00078, 
0, 0.001496, 1.11886, 1.92959, 0.001175, 
0, 0.001602, 1.16094, 1.97167, 0.000769, 
0, 0.001754, 1.1466, 1.76869, 0.000708, 
0.351054, 0.001461, 1.1738, 1.85052, 0.00094, 
0, 0.001279, 1.22839, 2.01449, 0.000805, 
0, 0.001358, 1.18587, 1.89337, 0.000839, 
0, 0.001846, 1.16591, 1.7491, 0.00087, 
0.070008, 0.002603, 2.0457, 3.29211, 0.001332, 
0, 0.002118, 1.16928, 1.89239, 0.001247, 
0, 0.001991, 1.16306, 1.80134, 0.001034, 
0, 0.002402, 1.65586, 1.79028, 0.000646, 
0, 0.001258, 1.14387, 1.80277, 0.000603, 
0, 0.002514, 1.90773, 1.80821, 0.000681, 
0.059943, 0.0017, 1.97046, 2.77605, 0.001429, 
0, 0.001352, 1.15295, 1.81047, 0.000641, 
0, 0.00144, 1.1477, 1.91135, 0.000835, 
0, 0.00134, 1.1356, 1.90065, 0.0007, 
0, 0.00286, 2.02405, 2.60398, 0.000908, 
0.347869, 0.001448, 1.19158, 1.99702, 0.000783, 
0, 0.001437, 1.18836, 1.83321, 0.000784, 
0, 0.001624, 1.15753, 1.80317, 0.000619, 
0, 0.001592, 1.17342, 1.63414, 0.000651, 
0, 0.002096, 1.18668, 1.71525, 0.001609, 
0.129697, 0.002422, 2.00076, 1.9108, 0.000718, 
0, 0.001998, 1.20819, 1.84841, 0.001153, 
0, 0.001056, 1.14285, 1.83011, 0.000826, 
0, 0.001705, 1.19404, 1.96377, 0.001158, 
0, 0.002922, 2.03412, 3.1327, 0.001223, 
0.024326, 0.001911, 1.96632, 2.57712, 0.000975, 
0, 0.001566, 1.23442, 1.89601, 0.001054, 
0, 0.001256, 1.14777, 1.91678, 0.001344, 
0, 0.001169, 1.17268, 1.83162, 0.0007, 
0, 0.001823, 1.19374, 1.83204, 0.000954, 
0, 0.001645, 1.2063, 1.88202, 0.000977, 
0.258538, 0.000981, 1.14983, 1.88235, 0.000589, 
0, 0.001453, 1.18704, 1.77775, 0.000994, 
0, 0.001267, 1.19084, 1.97883, 0.000689, 
0, 0.002511, 1.2231, 1.80026, 0.001061, 
0.233787, 0.001099, 1.13569, 1.85844, 0.000684, 
0, 0.001161, 1.17404, 1.88735, 0.000986, 
0, 0.001567, 1.14228, 2.204, 0.000758, 
